COUNTY CODE,STATE_NAME,COUNTY,STATE,YEAR,POPULATION
6047,CALIFORNIA,MERCED COUNTY,CA,2003,231735
6047,CALIFORNIA,MERCED COUNTY,CA,2004,237180
6047,CALIFORNIA,MERCED COUNTY,CA,2005,242554
6047,CALIFORNIA,MERCED COUNTY,CA,2006,245338
6047,CALIFORNIA,MERCED COUNTY,CA,2007,248540
6047,CALIFORNIA,MERCED COUNTY,CA,2008,250538
6047,CALIFORNIA,MERCED COUNTY,CA,2009,252302
6047,CALIFORNIA,MERCED COUNTY,CA,2010,256709
6047,CALIFORNIA,MERCED COUNTY,CA,2011,259249
6047,CALIFORNIA,MERCED COUNTY,CA,2012,259249
6047,CALIFORNIA,MERCED COUNTY,CA,2013,260776
6047,CALIFORNIA,MERCED COUNTY,CA,2014,261888
6047,CALIFORNIA,MERCED COUNTY,CA,2015,264241
6047,CALIFORNIA,MERCED COUNTY,CA,2016,266133
6047,CALIFORNIA,MERCED COUNTY,CA,2017,267370
6047,CALIFORNIA,MERCED COUNTY,CA,2018,270837
6047,CALIFORNIA,MERCED COUNTY,CA,2019,273733
6047,CALIFORNIA,MERCED COUNTY,CA,2020,277114
6049,CALIFORNIA,MODOC COUNTY,CA,2000,9406
6049,CALIFORNIA,MODOC COUNTY,CA,2001,9350
6049,CALIFORNIA,MODOC COUNTY,CA,2002,9362
6049,CALIFORNIA,MODOC COUNTY,CA,2003,9501
6049,CALIFORNIA,MODOC COUNTY,CA,2004,9605
6049,CALIFORNIA,MODOC COUNTY,CA,2005,9565
6049,CALIFORNIA,MODOC COUNTY,CA,2006,9617
6049,CALIFORNIA,MODOC COUNTY,CA,2007,9525
6049,CALIFORNIA,MODOC COUNTY,CA,2008,9551
6049,CALIFORNIA,MODOC COUNTY,CA,2009,9646
6049,CALIFORNIA,MODOC COUNTY,CA,2010,9698
6049,CALIFORNIA,MODOC COUNTY,CA,2011,9513
6049,CALIFORNIA,MODOC COUNTY,CA,2012,9513
6049,CALIFORNIA,MODOC COUNTY,CA,2013,9358
6049,CALIFORNIA,MODOC COUNTY,CA,2014,9154
6049,CALIFORNIA,MODOC COUNTY,CA,2015,9078
6049,CALIFORNIA,MODOC COUNTY,CA,2016,9064
6049,CALIFORNIA,MODOC COUNTY,CA,2017,8957
6049,CALIFORNIA,MODOC COUNTY,CA,2018,8864
6049,CALIFORNIA,MODOC COUNTY,CA,2019,8816
6049,CALIFORNIA,MODOC COUNTY,CA,2020,8866
6051,CALIFORNIA,MONO COUNTY,CA,2000,12921
6051,CALIFORNIA,MONO COUNTY,CA,2001,13224
6051,CALIFORNIA,MONO COUNTY,CA,2002,13404
6051,CALIFORNIA,MONO COUNTY,CA,2003,13352
6051,CALIFORNIA,MONO COUNTY,CA,2004,13360
6051,CALIFORNIA,MONO COUNTY,CA,2005,13474
6051,CALIFORNIA,MONO COUNTY,CA,2006,13743
6051,CALIFORNIA,MONO COUNTY,CA,2007,13678
6051,CALIFORNIA,MONO COUNTY,CA,2008,13862
6051,CALIFORNIA,MONO COUNTY,CA,2009,14008
6051,CALIFORNIA,MONO COUNTY,CA,2010,14256
6051,CALIFORNIA,MONO COUNTY,CA,2011,14424
6051,CALIFORNIA,MONO COUNTY,CA,2012,14424
6051,CALIFORNIA,MONO COUNTY,CA,2013,14328
6051,CALIFORNIA,MONO COUNTY,CA,2014,14064
6051,CALIFORNIA,MONO COUNTY,CA,2015,14130
6051,CALIFORNIA,MONO COUNTY,CA,2016,14074
6051,CALIFORNIA,MONO COUNTY,CA,2017,14256
6051,CALIFORNIA,MONO COUNTY,CA,2018,14333
6051,CALIFORNIA,MONO COUNTY,CA,2019,14400
6051,CALIFORNIA,MONO COUNTY,CA,2020,14450
6053,CALIFORNIA,MONTEREY COUNTY,CA,2000,402990
6053,CALIFORNIA,MONTEREY COUNTY,CA,2001,407082
6053,CALIFORNIA,MONTEREY COUNTY,CA,2002,408977
6053,CALIFORNIA,MONTEREY COUNTY,CA,2003,409725
6053,CALIFORNIA,MONTEREY COUNTY,CA,2004,408731
6053,CALIFORNIA,MONTEREY COUNTY,CA,2005,405139
6053,CALIFORNIA,MONTEREY COUNTY,CA,2006,401831
6053,CALIFORNIA,MONTEREY COUNTY,CA,2007,402376
6053,CALIFORNIA,MONTEREY COUNTY,CA,2008,406022
6053,CALIFORNIA,MONTEREY COUNTY,CA,2009,410263
6053,CALIFORNIA,MONTEREY COUNTY,CA,2010,416358
6053,CALIFORNIA,MONTEREY COUNTY,CA,2011,420379
6053,CALIFORNIA,MONTEREY COUNTY,CA,2012,420379
6053,CALIFORNIA,MONTEREY COUNTY,CA,2013,424222
6053,CALIFORNIA,MONTEREY COUNTY,CA,2014,426163
6053,CALIFORNIA,MONTEREY COUNTY,CA,2015,427985
6053,CALIFORNIA,MONTEREY COUNTY,CA,2016,430178
6053,CALIFORNIA,MONTEREY COUNTY,CA,2017,433436
6053,CALIFORNIA,MONTEREY COUNTY,CA,2018,433803
6053,CALIFORNIA,MONTEREY COUNTY,CA,2019,433359
6053,CALIFORNIA,MONTEREY COUNTY,CA,2020,433380
6055,CALIFORNIA,NAPA COUNTY,CA,2000,124565
6055,CALIFORNIA,NAPA COUNTY,CA,2001,126818
6055,CALIFORNIA,NAPA COUNTY,CA,2002,128744
6055,CALIFORNIA,NAPA COUNTY,CA,2003,130138
6055,CALIFORNIA,NAPA COUNTY,CA,2004,130387
6055,CALIFORNIA,NAPA COUNTY,CA,2005,130381
6055,CALIFORNIA,NAPA COUNTY,CA,2006,131440
6055,CALIFORNIA,NAPA COUNTY,CA,2007,132583
6055,CALIFORNIA,NAPA COUNTY,CA,2008,134093
6055,CALIFORNIA,NAPA COUNTY,CA,2009,135280
6055,CALIFORNIA,NAPA COUNTY,CA,2010,136752
6055,CALIFORNIA,NAPA COUNTY,CA,2011,137668
6055,CALIFORNIA,NAPA COUNTY,CA,2012,137668
6055,CALIFORNIA,NAPA COUNTY,CA,2013,138504
6055,CALIFORNIA,NAPA COUNTY,CA,2014,139522
6055,CALIFORNIA,NAPA COUNTY,CA,2015,140331
6055,CALIFORNIA,NAPA COUNTY,CA,2016,140766
6055,CALIFORNIA,NAPA COUNTY,CA,2017,140778
6055,CALIFORNIA,NAPA COUNTY,CA,2018,139818
6055,CALIFORNIA,NAPA COUNTY,CA,2019,138620
6055,CALIFORNIA,NAPA COUNTY,CA,2020,137678
6057,CALIFORNIA,NEVADA COUNTY,CA,2000,92520
6057,CALIFORNIA,NEVADA COUNTY,CA,2001,93715
6057,CALIFORNIA,NEVADA COUNTY,CA,2002,94647
6057,CALIFORNIA,NEVADA COUNTY,CA,2003,95606
6057,CALIFORNIA,NEVADA COUNTY,CA,2004,96512
6057,CALIFORNIA,NEVADA COUNTY,CA,2005,97250
6057,CALIFORNIA,NEVADA COUNTY,CA,2006,97549
6057,CALIFORNIA,NEVADA COUNTY,CA,2007,97794
6057,CALIFORNIA,NEVADA COUNTY,CA,2008,98200
6057,CALIFORNIA,NEVADA COUNTY,CA,2009,98591
6057,CALIFORNIA,NEVADA COUNTY,CA,2010,98795
6057,CALIFORNIA,NEVADA COUNTY,CA,2011,98716
6057,CALIFORNIA,NEVADA COUNTY,CA,2012,98716
6057,CALIFORNIA,NEVADA COUNTY,CA,2013,98165
6057,CALIFORNIA,NEVADA COUNTY,CA,2014,97969
6057,CALIFORNIA,NEVADA COUNTY,CA,2015,98605
6057,CALIFORNIA,NEVADA COUNTY,CA,2016,98716
6057,CALIFORNIA,NEVADA COUNTY,CA,2017,98939
6057,CALIFORNIA,NEVADA COUNTY,CA,2018,99421
6057,CALIFORNIA,NEVADA COUNTY,CA,2019,99472
6057,CALIFORNIA,NEVADA COUNTY,CA,2020,99648
6059,CALIFORNIA,ORANGE COUNTY,CA,2000,2854513
6059,CALIFORNIA,ORANGE COUNTY,CA,2001,2885457
6059,CALIFORNIA,ORANGE COUNTY,CA,2002,2908245
6059,CALIFORNIA,ORANGE COUNTY,CA,2003,2929376
6059,CALIFORNIA,ORANGE COUNTY,CA,2004,2941711
6059,CALIFORNIA,ORANGE COUNTY,CA,2005,2940055
6059,CALIFORNIA,ORANGE COUNTY,CA,2006,2932261
6059,CALIFORNIA,ORANGE COUNTY,CA,2007,2931629
6059,CALIFORNIA,ORANGE COUNTY,CA,2008,2957593
6059,CALIFORNIA,ORANGE COUNTY,CA,2009,2987177
6059,CALIFORNIA,ORANGE COUNTY,CA,2010,3016376
6059,CALIFORNIA,ORANGE COUNTY,CA,2011,3050199
6059,CALIFORNIA,ORANGE COUNTY,CA,2012,3050199
6059,CALIFORNIA,ORANGE COUNTY,CA,2013,3078710
6059,CALIFORNIA,ORANGE COUNTY,CA,2014,3105262
6059,CALIFORNIA,ORANGE COUNTY,CA,2015,3126523
6059,CALIFORNIA,ORANGE COUNTY,CA,2016,3148952
6059,CALIFORNIA,ORANGE COUNTY,CA,2017,3164277
6059,CALIFORNIA,ORANGE COUNTY,CA,2018,3174159
6059,CALIFORNIA,ORANGE COUNTY,CA,2019,3175579
6059,CALIFORNIA,ORANGE COUNTY,CA,2020,3170851
6061,CALIFORNIA,PLACER COUNTY,CA,2000,251012
6061,CALIFORNIA,PLACER COUNTY,CA,2001,263615
6061,CALIFORNIA,PLACER COUNTY,CA,2002,276907
6061,CALIFORNIA,PLACER COUNTY,CA,2003,290726
6061,CALIFORNIA,PLACER COUNTY,CA,2004,302841
6061,CALIFORNIA,PLACER COUNTY,CA,2005,312762
6061,CALIFORNIA,PLACER COUNTY,CA,2006,321934
6061,CALIFORNIA,PLACER COUNTY,CA,2007,329023
6061,CALIFORNIA,PLACER COUNTY,CA,2008,337568
6061,CALIFORNIA,PLACER COUNTY,CA,2009,343810
6061,CALIFORNIA,PLACER COUNTY,CA,2010,350007
6061,CALIFORNIA,PLACER COUNTY,CA,2011,356323
6061,CALIFORNIA,PLACER COUNTY,CA,2012,356323
6061,CALIFORNIA,PLACER COUNTY,CA,2013,360269
6061,CALIFORNIA,PLACER COUNTY,CA,2014,365415
6061,CALIFORNIA,PLACER COUNTY,CA,2015,369241
6061,CALIFORNIA,PLACER COUNTY,CA,2016,372870
6061,CALIFORNIA,PLACER COUNTY,CA,2017,379046
6061,CALIFORNIA,PLACER COUNTY,CA,2018,385348
6061,CALIFORNIA,PLACER COUNTY,CA,2019,392735
6061,CALIFORNIA,PLACER COUNTY,CA,2020,398918
6063,CALIFORNIA,PLUMAS COUNTY,CA,2000,20754
6063,CALIFORNIA,PLUMAS COUNTY,CA,2001,20820
6063,CALIFORNIA,PLUMAS COUNTY,CA,2002,20866
6063,CALIFORNIA,PLUMAS COUNTY,CA,2003,20957
6063,CALIFORNIA,PLUMAS COUNTY,CA,2004,21000
6063,CALIFORNIA,PLUMAS COUNTY,CA,2005,21010
6063,CALIFORNIA,PLUMAS COUNTY,CA,2006,20762
6063,CALIFORNIA,PLUMAS COUNTY,CA,2007,20667
6063,CALIFORNIA,PLUMAS COUNTY,CA,2008,20410
6063,CALIFORNIA,PLUMAS COUNTY,CA,2009,20169
6063,CALIFORNIA,PLUMAS COUNTY,CA,2010,19915
6063,CALIFORNIA,PLUMAS COUNTY,CA,2011,19720
6063,CALIFORNIA,PLUMAS COUNTY,CA,2012,19720
6063,CALIFORNIA,PLUMAS COUNTY,CA,2013,19380
6063,CALIFORNIA,PLUMAS COUNTY,CA,2014,18901
6063,CALIFORNIA,PLUMAS COUNTY,CA,2015,18631
6063,CALIFORNIA,PLUMAS COUNTY,CA,2016,18435
6063,CALIFORNIA,PLUMAS COUNTY,CA,2017,18691
6063,CALIFORNIA,PLUMAS COUNTY,CA,2018,18680
6063,CALIFORNIA,PLUMAS COUNTY,CA,2019,18830
6063,CALIFORNIA,PLUMAS COUNTY,CA,2020,19052
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2000,1558985
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2001,1616634
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2002,1687147
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2003,1771656
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2004,1856542
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2005,1931785
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2006,2012370
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2007,2075183
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2008,2109712
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2009,2146725
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2010,2201562
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2011,2233840
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2012,2233840
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2013,2260763
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2014,2286087
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2015,2315238
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2016,2344648
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2017,2378282
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2018,2413058
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2019,2443221
6065,CALIFORNIA,RIVERSIDE COUNTY,CA,2020,2465569
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2000,1229940
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2001,1266257
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2002,1301079
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2003,1328531
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2004,1348932
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2005,1360816
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2006,1369563
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2007,1381161
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2008,1394438
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2009,1408601
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2010,1421381
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2011,1433712
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2012,1433712
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2013,1444819
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2014,1457283
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2015,1474828
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2016,1493547
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2017,1511401
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2018,1527984
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2019,1539550
6067,CALIFORNIA,SACRAMENTO COUNTY,CA,2020,1551660
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2000,53781
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2001,54644
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2002,55056
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2003,55198
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2004,54849
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2005,54647
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2006,54124
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2007,54072
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2008,54267
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2009,54436
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2010,55544
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2011,56094
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2012,56094
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2013,56704
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2014,57320
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2015,57891
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2016,58276
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2017,59270
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2018,60190
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2019,61415
6069,CALIFORNIA,SAN BENITO COUNTY,CA,2020,62803
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2000,1718037
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2001,1760731
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2002,1799791
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2003,1846115
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2004,1899065
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2005,1943924
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2006,1974140
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2007,1992161
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2008,2003735
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2009,2013960
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2010,2040803
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2011,2060596
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2012,2060596
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2013,2073088
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2014,2082101
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2015,2098346
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2016,2114352
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2017,2130726
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2018,2149847
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2019,2165627
6071,CALIFORNIA,SAN BERNARDINO COUNTY,CA,2020,2177279
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2000,2827366
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2001,2869672
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2002,2900355
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2003,2914702
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2004,2930007
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2005,2938375
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2006,2947289
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2007,2975742
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2008,3022116
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2009,3061203
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2010,3103260
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2011,3137236
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2012,3137236
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2013,3175148
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2014,3210788
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2015,3249307
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2016,3280825
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2017,3305462
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2018,3319019
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2019,3332483
6073,CALIFORNIA,SAN DIEGO COUNTY,CA,2020,3330459
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2000,777885
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2001,780865
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2002,772723
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2003,766160
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2004,761325
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2005,763016
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2006,768650
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2007,778673
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2008,791152
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2009,801922
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2010,805519
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2011,815694
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2012,815694
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2013,828963
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2014,839695
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2015,850918
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2016,863237
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2017,871343
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2018,877471
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2019,879676
6075,CALIFORNIA,SAN FRANCISCO COUNTY,CA,2020,878826
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2000,567885
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2001,591207
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2002,609041
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2003,626778
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2004,642898
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2005,656985
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2006,662812
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2007,668080
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2008,671692
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2009,677736
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2010,687115
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2011,694265
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2012,694265
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2013,699444
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2014,701831
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2015,711296
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2016,721919
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2017,732662
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2018,743286
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2019,752590
6077,CALIFORNIA,SAN JOAQUIN COUNTY,CA,2020,761571
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2000,247839
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2001,251462
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2002,253083
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2003,254674
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2004,256842
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2005,258615
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2006,260498
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2007,262770
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2008,266358
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2009,268145
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2010,269800
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2011,271056
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2012,271056
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2013,274174
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2014,275713
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2015,278271
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2016,280138
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2017,281884
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2018,282473
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2019,283250
6079,CALIFORNIA,SAN LUIS OBISPO COUNTY,CA,2020,282728
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2000,707820
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2001,705621
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2002,697628
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2003,693057
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2004,690161
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2005,690078
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2006,690176
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2007,693849
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2008,703830
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2009,713617
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2010,719948
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2011,728945
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2012,728945
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2013,739700
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2014,749131
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2015,757653
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2016,765479
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2017,767928
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2018,768658
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2019,768410
6081,CALIFORNIA,SAN MATEO COUNTY,CA,2020,764810
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2000,399990
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2001,403164
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2002,405178
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2003,406810
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2004,407284
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2005,408079
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2006,408085
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2007,411243
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2008,415859
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2009,420356
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2010,424218
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2011,425404
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2012,425404
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2013,429635
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2014,434503
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2015,438921
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2016,442051
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2017,444112
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2018,444998
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2019,445137
6083,CALIFORNIA,SANTA BARBARA COUNTY,CA,2020,445464
6085,CALIFORNIA,SANTA CLARA COUNTY,CA,2000,1684947
6085,CALIFORNIA,SANTA CLARA COUNTY,CA,2001,1688082
6085,CALIFORNIA,SANTA CLARA COUNTY,CA,2002,1669348
6085,CALIFORNIA,SANTA CLARA COUNTY,CA,2003,1663592
6085,CALIFORNIA,SANTA CLARA COUNTY,CA,2004,1663167
6085,CALIFORNIA,SANTA CLARA COUNTY,CA,2005,1675312
6085,CALIFORNIA,SANTA CLARA COUNTY,CA,2006,1691159
6085,CALIFORNIA,SANTA CLARA COUNTY,CA,2007,1712026
6085,CALIFORNIA,SANTA CLARA COUNTY,CA,2008,1740964
6085,CALIFORNIA,SANTA CLARA COUNTY,CA,2009,1765137
6085,CALIFORNIA,SANTA CLARA COUNTY,CA,2010,1786001
6085,CALIFORNIA,SANTA CLARA COUNTY,CA,2011,1811891
